,region,date,ano,trimestre,fgt0,fgt1,fgt2,a25,a50,a75,ingreso_promedio,ingreso_mediana,salario_minimo,kaitz_indice,time,kaitz_pre,treated,event_time,event_id,unit_id
2921,Manabí,2010-07-01,2010,3,0.384607721509303,0.150232701494443,0.0816185124017192,0.0835032289669219,0.160194762914505,0.236749035815964,137.56321684955,93.3578210798378,240.0,2.57075408598875,39,2.29924756667017,1,1,36,Manabí_e36
2922,Manabí,2010-10-01,2010,4,0.554095820452429,0.23329568240129,0.129473903356492,0.0712495771430435,0.139523654061673,0.210045776787648,95.3738374944342,69.8309110089416,240.0,3.43687339220405,40,2.29924756667017,1,2,36,Manabí_e36
2923,Manabí,2011-01-01,2011,1,0.337522732373435,0.164471069408182,0.0961115657076411,0.0614425203304334,0.123935443423511,0.187112197316554,126.453472090082,114.550952107029,264.0,2.30465129397908,41,2.29924756667017,1,3,36,Manabí_e36
2924,Manabí,2011-04-01,2011,2,0.490992519784744,0.206930143512132,0.11930690752143,0.0747222731667415,0.145613797704293,0.213820364583083,104.41266863549,78.866226165502,264.0,3.34744050572411,42,2.29924756667017,1,4,36,Manabí_e36
2925,Pichincha,2009-04-01,2009,2,0.141177432876692,0.0498406055086473,0.0247130520635966,0.0591667167572161,0.11440059237982,0.167350111215057,198.362223076245,161.214323669786,218.0,1.35223716502094,34,1.58698337274442,0,-4,36,Pichincha_e36
2926,Pichincha,2009-07-01,2009,3,0.233883316527437,0.0917846179023522,0.0552428309456914,0.0950380995217135,0.185724426569138,0.285730835323455,218.883062342467,153.83998755781,218.0,1.41705679687526,35,1.58698337274442,0,-3,36,Pichincha_e36
2927,Pichincha,2009-10-01,2009,4,0.273290668706034,0.10507972955654,0.0572439085679432,0.0868633291833396,0.165743111970158,0.238613188996623,180.522791015714,131.708372197282,218.0,1.65517192539184,36,1.58698337274442,0,-2,36,Pichincha_e36
2928,Pichincha,2010-01-01,2010,1,0.199614080547329,0.0723099883644512,0.0361214196842222,0.0817674770575558,0.156571313877638,0.227422878009528,209.224251603306,151.230317923848,240.0,1.58698337274442,37,1.58698337274442,0,-1,36,Pichincha_e36
2929,Pichincha,2010-04-01,2010,2,0.192279522381349,0.0734156483837209,0.0397846836918625,0.0817995160895615,0.157477205629648,0.230620931710802,213.169727903784,154.372928838052,240.0,1.55467672866256,38,1.58698337274442,0,0,36,Pichincha_e36
2930,Pichincha,2010-07-01,2010,3,0.171055868827743,0.0605132807214101,0.0316095247279306,0.0857450049938551,0.163100793255535,0.236835597361056,220.526384636218,154.374555641663,240.0,1.55466034543343,39,1.58698337274442,0,1,36,Pichincha_e36
2931,Pichincha,2010-10-01,2010,4,0.202053174737992,0.0822889465253183,0.0463480201653181,0.0772197440540892,0.151967787494412,0.23031925232992,205.624833236447,150.829251392732,240.0,1.59120328307593,40,1.58698337274442,0,2,36,Pichincha_e36
2932,Pichincha,2011-01-01,2011,1,0.121304078665432,0.0528544606667507,0.0304303382528358,0.0809467887675394,0.156456714432124,0.232659376647914,236.209102158912,164.451689977301,264.0,1.60533467327967,41,1.58698337274442,0,3,36,Pichincha_e36
2933,Pichincha,2011-04-01,2011,2,0.168726462276858,0.0630700878352584,0.0339222383750193,0.0780728809135658,0.150441406509733,0.219677665080656,219.520626125801,163.726959472518,264.0,1.61244061973993,42,1.58698337274442,0,4,36,Pichincha_e36
2934,Sierra,2009-04-01,2009,2,0.30465516788867,0.105687604957061,0.0516504607887006,0.0599190138987371,0.117103501579683,0.17184102310672,141.661949168946,111.611577289805,218.0,1.95320239435335,34,2.06842347364602,0,-4,36,Sierra_e36
2935,Sierra,2009-07-01,2009,3,0.321462327082819,0.133991269010609,0.0801291153088263,0.079887943399598,0.159680381622625,0.253298389601068,154.122984471193,120.503295008124,218.0,1.80907916240218,35,2.06842347364602,0,-3,36,Sierra_e36
2936,Sierra,2009-10-01,2009,4,0.470628257773303,0.219186334082739,0.13548200688678,0.081349455263084,0.161287676014186,0.242646852212275,112.667956681673,84.1623731395568,218.0,2.59023114329863,36,2.06842347364602,0,-2,36,Sierra_e36
2937,Sierra,2010-01-01,2010,1,0.300469565340804,0.104003572669525,0.0526635047805833,0.0597547877563324,0.119285061720817,0.182309665192222,146.72681059016,116.030398541625,240.0,2.06842347364602,37,2.06842347364602,0,-1,36,Sierra_e36
2938,Sierra,2010-04-01,2010,2,0.45891172838291,0.224530988533045,0.144683618969546,0.0890566085447728,0.178273777353429,0.275436010037861,116.597889062309,87.5395752436903,240.0,2.74161714095476,38,2.06842347364602,0,0,36,Sierra_e36
2939,Sierra,2010-07-01,2010,3,0.302795397196058,0.134131705774905,0.0856589837760862,0.0861729577970679,0.173955508866901,0.282609969096518,160.989955100765,117.119314335997,240.0,2.04919232460223,39,2.06842347364602,0,1,36,Sierra_e36
2940,Sierra,2010-10-01,2010,4,0.422126563239997,0.198131413949531,0.12398520489344,0.0790281350437785,0.157561802444402,0.240908702295137,118.494312521422,94.2423318967367,240.0,2.54662628958474,40,2.06842347364602,0,2,36,Sierra_e36
2941,Sierra,2011-01-01,2011,1,0.29700418747237,0.12074539371743,0.071327487797017,0.0620248527742191,0.128402319495458,0.212243443613167,145.272683095696,121.801267828943,264.0,2.16746512335784,41,2.06842347364602,0,3,36,Sierra_e36
2942,Sierra,2011-04-01,2011,2,0.430358732375102,0.198996832412274,0.122352618303471,0.0826342975163915,0.164607501380179,0.251628158929861,120.457574818004,90.7541796094881,264.0,2.90895693328927,42,2.06842347364602,0,4,36,Sierra_e36
2943,Amazonía,2009-07-01,2009,3,0.304873690787726,0.161251618234583,0.104663493830612,0.0827744185548762,0.168370117275003,0.268242227292992,159.316029230981,127.711655282867,218.0,1.7069702801765,35,3.3481371120136,1,-4,37,Amazonía_e37
2944,Amazonía,2009-10-01,2009,4,0.545435930089774,0.259370902159524,0.164373973253479,0.0923180665507939,0.183892511422537,0.286388951978827,103.949111168615,74.1139041514133,218.0,2.94141838155807,36,3.3481371120136,1,-3,37,Amazonía_e37
2945,Amazonía,2010-01-01,2010,1,0.276301582303238,0.136974996260051,0.0925119990070523,0.0716374455082192,0.14954725957751,0.25270826709332,145.708283417422,119.557349440657,240.0,2.00740482390106,37,3.3481371120136,1,-2,37,Amazonía_e37
2946,Amazonía,2010-04-01,2010,2,0.567287159422265,0.277170889842442,0.18123357111255,0.10887571284246,0.213991753947158,0.321557055638436,107.306247198604,71.6816522055937,240.0,3.3481371120136,38,3.3481371120136,1,-1,37,Amazonía_e37
2947,Amazonía,2010-07-01,2010,3,0.309359920639319,0.12791387537715,0.0782970541184999,0.0810011794924753,0.162824252563479,0.250799090860912,177.160089559435,134.673150909824,240.0,1.78209240950115,39,3.3481371120136,1,0,37,Amazonía_e37
2948,Amazonía,2010-10-01,2010,4,0.50105844806459,0.204456855045309,0.114175743931416,0.0751444441224313,0.14720362365185,0.216394485688178,116.183505432931,80.1242534190578,240.0,2.99534772255257,40,3.3481371120136,1,1,37,Amazonía_e37
2949,Amazonía,2011-01-01,2011,1,0.267486846612559,0.0980222534273698,0.0567771195053166,0.0616295456723416,0.123759219938149,0.18661799867944,160.697807511503,146.857954605673,264.0,1.79765543316237,41,3.3481371120136,1,2,37,Amazonía_e37
2950,Amazonía,2011-04-01,2011,2,0.445131165216311,0.214255635344823,0.129913008824044,0.0898017902436398,0.181089435710552,0.285757068783672,125.835836322136,87.0150353190004,264.0,3.03395843065703,42,3.3481371120136,1,3,37,Amazonía_e37
2951,Amazonía,2011-07-01,2011,3,0.424592113101945,0.15352096198398,0.074965987416113,0.0826125854909005,0.161470839409581,0.241048711860211,148.609047299013,105.149694156209,264.0,2.51070630417437,43,3.3481371120136,1,4,37,Amazonía_e37
2952,Azuay,2009-07-01,2009,3,0.236154450331588,0.0913732993107673,0.0589813824349458,0.0806619114204186,0.161958515924661,0.255138073219435,202.169419253608,143.023692185548,218.0,1.52422299179064,35,1.95601651386159,0,-4,37,Azuay_e37
2953,Azuay,2009-10-01,2009,4,0.338241627041538,0.136780757728921,0.078151861046758,0.0630562748031855,0.127143211837976,0.197143384851808,137.626415120626,116.080016074463,218.0,1.87801490189454,36,1.95601651386159,0,-3,37,Azuay_e37
2954,Azuay,2010-01-01,2010,1,0.175018763851374,0.0559385583926529,0.0246658270958225,0.0510972828362165,0.099981660023774,0.146943350054164,172.428921285585,148.302699873106,240.0,1.61831173812313,37,1.95601651386159,0,-2,37,Azuay_e37
2955,Azuay,2010-04-01,2010,2,0.301636696804853,0.132832745988253,0.0771557646943216,0.0655774822111277,0.132176023897094,0.201690348876971,147.267566706959,122.698350601442,240.0,1.95601651386159,38,1.95601651386159,0,-1,37,Azuay_e37
2956,Azuay,2010-07-01,2010,3,0.167421644622677,0.0624742514050262,0.0325474014298777,0.0669979193994358,0.133439543771532,0.20617992894079,209.069587027545,152.39084377465,240.0,1.57489776980895,39,1.95601651386159,0,0,37,Azuay_e37
2957,Azuay,2010-10-01,2010,4,0.28270008678863,0.114489727436685,0.0619270520876704,0.0578565897203012,0.116682402386478,0.177567242469007,153.896605478784,137.342192594902,240.0,1.74746008830581,40,1.95601651386159,0,1,37,Azuay_e37
2958,Azuay,2011-01-01,2011,1,0.136773534858757,0.0593686391734213,0.0320945204562784,0.0469981252608724,0.0945793384453829,0.142909397290974,181.636696932652,147.328047832925,264.0,1.79191948772297,41,1.95601651386159,0,2,37,Azuay_e37
2959,Azuay,2011-04-01,2011,2,0.301837431153181,0.151380280121904,0.0987989471749061,0.0722719809678112,0.147797958193577,0.22836243203478,145.371335215149,117.958120598182,264.0,2.23808245385073,42,1.95601651386159,0,3,37,Azuay_e37
2960,Azuay,2011-07-01,2011,3,0.127353903517721,0.0546979613446021,0.0308238927055184,0.0558550181751031,0.111818260684689,0.171961349986196,208.4060916436,173.932518907707,264.0,1.5178300277482,43,1.95601651386159,0,4,37,Azuay_e37
2961,"Costa, Santo Domingo",2009-07-01,2009,3,0.453978286800291,0.174478512643507,0.092675873895198,0.0754697282789479,0.146972205095489,0.221033592543416,124.383896359681,97.5438817375395,218.0,2.23489158024868,35,3.15343370799589,1,-4,37,"Costa, Santo Domingo_e37"
2962,"Costa, Santo Domingo",2009-10-01,2009,4,0.53681017673682,0.258247029935562,0.160925170744311,0.0790904600432125,0.157603039370986,0.242375675111992,94.1429058367828,73.6377853387279,218.0,2.96043666980501,36,3.15343370799589,1,-3,37,"Costa, Santo Domingo_e37"
2963,"Costa, Santo Domingo",2010-01-01,2010,1,0.388008155332385,0.138133229749716,0.0821529246092635,0.0719061877496999,0.142872060725627,0.212737368609409,136.338989234553,96.5104071913908,240.0,2.48677844166644,37,3.15343370799589,1,-2,37,"Costa, Santo Domingo_e37"
2964,"Costa, Santo Domingo",2010-04-01,2010,2,0.516821930892466,0.231059570438376,0.13761291699066,0.0806424976290161,0.15956395059729,0.242624806488,104.037991177457,76.1075139748309,240.0,3.15343370799589,38,3.15343370799589,1,-1,37,"Costa, Santo Domingo_e37"
2965,"Costa, Santo Domingo",2010-07-01,2010,3,0.431406734655371,0.188624163514035,0.106215604441107,0.0885012377184923,0.172605752676107,0.25197102528509,144.555311403174,110.422098134445,240.0,2.17347799086181,39,3.15343370799589,1,0,37,"Costa, Santo Domingo_e37"
2966,"Costa, Santo Domingo",2010-10-01,2010,4,0.518555846742241,0.211673499106843,0.11663438421838,0.0725364603358438,0.141704917526593,0.208411994771978,106.696033601609,77.378192801612,240.0,3.10164907334202,40,3.15343370799589,1,1,37,"Costa, Santo Domingo_e37"
2967,"Costa, Santo Domingo",2011-01-01,2011,1,0.459553118928063,0.188289408512088,0.0918941833877662,0.0760941870607411,0.14965362682639,0.219303940098049,130.439660438451,92.0591919688966,264.0,2.86772015215163,41,3.15343370799589,1,2,37,"Costa, Santo Domingo_e37"
2968,"Costa, Santo Domingo",2011-04-01,2011,2,0.429306896968661,0.180048826912189,0.0996530207985016,0.0717567894126423,0.141703893032535,0.212255025834402,117.954095012729,87.4198517440626,264.0,3.0199090336244,42,3.15343370799589,1,3,37,"Costa, Santo Domingo_e37"
2969,"Costa, Santo Domingo",2011-07-01,2011,3,0.372927492468676,0.146621886318887,0.0709559475760709,0.0860132896429496,0.162901811500676,0.231827024091573,152.777429163041,121.729267726875,264.0,2.16874712983847,43,3.15343370799589,1,4,37,"Costa, Santo Domingo_e37"
2970,El Oro,2009-07-01,2009,3,0.329010718350684,0.114958627422157,0.0583111909577952,0.0792173238651802,0.152822272458157,0.222400135911177,163.599228767731,113.987034597531,218.0,1.91249821323733,35,2.12282279519233,0,-4,37,El Oro_e37
2971,El Oro,2009-10-01,2009,4,0.354157269477988,0.123796814444209,0.0612026413886401,0.0589019950099505,0.114844232000646,0.172487603139498,127.385110591892,107.714590967499,218.0,2.02386694357664,36,2.12282279519233,0,-3,37,El Oro_e37
2972,El Oro,2010-01-01,2010,1,0.321444877801254,0.111715421675609,0.0633580876957925,0.0475081699040455,0.0950497345504939,0.144808796988257,115.242195934153,97.1973701396693,240.0,2.46920260965012,37,2.12282279519233,0,-2,37,El Oro_e37
2973,El Oro,2010-04-01,2010,2,0.323850789707814,0.109295258572019,0.0548778545484845,0.0539532731436668,0.106531701795357,0.158637069287279,131.918384116809,113.057010949544,240.0,2.12282279519233,38,2.12282279519233,0,-1,37,El Oro_e37
2974,El Oro,2010-07-01,2010,3,0.316244353135638,0.112970536282378,0.056643128150986,0.079657080756991,0.154412368850089,0.228019415290452,167.607775776768,123.711479409464,240.0,1.93999781706304,39,2.12282279519233,0,0,37,El Oro_e37
2975,El Oro,2010-10-01,2010,4,0.237199098178281,0.0813034792843805,0.0398767684771343,0.0480470408266508,0.0950972777637039,0.143468586464054,144.690677284087,124.601944394439,240.0,1.92613366642384,40,2.12282279519233,0,1,37,El Oro_e37
2976,El Oro,2011-01-01,2011,1,0.322176612959805,0.102178593174118,0.0505126440928911,0.0545517612986794,0.106288515247019,0.155564643911174,130.36636970412,107.732862080743,264.0,2.4505057686311,41,2.12282279519233,0,2,37,El Oro_e37
2977,El Oro,2011-04-01,2011,2,0.30973984230582,0.120875704868538,0.0605948538642582,0.05869328546995,0.11584508767293,0.172627204398088,138.348258013842,111.907525273523,264.0,2.35909068094155,42,2.12282279519233,0,3,37,El Oro_e37
2978,El Oro,2011-07-01,2011,3,0.210722873002856,0.0709883072417994,0.0357238062557439,0.0565482783123984,0.110304254113279,0.164629139263319,162.313148924804,141.937829862427,264.0,1.85996925735641,43,2.12282279519233,0,4,37,El Oro_e37
2979,Guayas,2009-07-01,2009,3,0.371536345193418,0.153531990909555,0.0883431215000333,0.0871488665805771,0.166644105908345,0.2448821757463,138.168543764917,102.488921877369,218.0,2.12705915924107,35,2.32656478984342,0,-4,37,Guayas_e37
2980,Guayas,2009-10-01,2009,4,0.338645945480143,0.1280735640762,0.0698739043321534,0.0626523458895179,0.122740826601507,0.183099374948263,130.277961299221,106.664183867205,218.0,2.04379757193292,36,2.32656478984342,0,-3,37,Guayas_e37
2981,Guayas,2010-01-01,2010,1,0.369971693084448,0.124387980574276,0.0622318016692807,0.0542448835304245,0.105047948824524,0.153500261953535,116.860627538401,96.4585188077375,240.0,2.48811616606276,37,2.32656478984342,0,-2,37,Guayas_e37
2982,Guayas,2010-04-01,2010,2,0.330151324572833,0.115454165863523,0.0614997463094721,0.0713692433111081,0.136908746435345,0.198969331593021,137.820078423586,103.156379331328,240.0,2.32656478984342,38,2.32656478984342,0,-1,37,Guayas_e37
2983,Guayas,2010-07-01,2010,3,0.334663203428895,0.129315511377675,0.0707390420697121,0.0751394211387281,0.145547211570945,0.216381383741447,143.929028854517,109.436000980044,240.0,2.1930625922978,39,2.32656478984342,0,0,37,Guayas_e37
2984,Guayas,2010-10-01,2010,4,0.328814313400731,0.115785039831306,0.0610045990990251,0.0608479545653837,0.118427644703949,0.175417706511595,134.59670314765,110.605090353834,240.0,2.16988204821515,40,2.32656478984342,0,1,37,Guayas_e37
2985,Guayas,2011-01-01,2011,1,0.339426786119319,0.122399029193181,0.0629017222169219,0.0539744332947217,0.106378432648853,0.160338241339628,121.338491565737,102.51612637013,264.0,2.57520459802431,41,2.32656478984342,0,2,37,Guayas_e37
2986,Guayas,2011-04-01,2011,2,0.253014768219553,0.0970620974549614,0.0531457236949562,0.0519553250991809,0.102334934680445,0.153729439537512,133.150839650521,114.701140572371,264.0,2.30163360784916,42,2.32656478984342,0,3,37,Guayas_e37
2987,Guayas,2011-07-01,2011,3,0.301825061605266,0.0907890347581934,0.040768052233717,0.0599825973241696,0.116937564631125,0.173273785228463,153.841232415176,128.055766793337,264.0,2.06160180529829,43,2.32656478984342,0,4,37,Guayas_e37
2988,Los Ríos,2009-07-01,2009,3,0.462025647625566,0.188641613094908,0.104670056309015,0.0759794634135624,0.149946277361755,0.226471712728505,118.738033822552,86.2658035407517,218.0,2.52707319763175,35,2.49242921730229,0,-4,37,Los Ríos_e37
2989,Los Ríos,2009-10-01,2009,4,0.48172107075758,0.188396136853898,0.0942335017601119,0.0475532608138698,0.0938995714148374,0.140326835878476,95.1336127857181,82.2798491293327,218.0,2.64949440606453,36,2.49242921730229,0,-3,37,Los Ríos_e37
2990,Los Ríos,2010-01-01,2010,1,0.246478091088751,0.0781447926279123,0.0431983821819687,0.0440428893312578,0.0880721084034373,0.132512677598759,132.793980046995,116.840781523106,240.0,2.05407732532616,37,2.49242921730229,0,-2,37,Los Ríos_e37
