RGNAL	AREA	RN	CIUDAD	ZONA	SECTOR	VIVIENDA	HOGAR	FORMUL	PERSONA	NUMPERS	RESUMEN	RELJEFE	EDAD	SEXO	NIVINST	ANOINST	ASISTEA	SABELE	IESS	DONNAC	LUGNAC	SIEMVIC	DONVIAN	LUGVIAN	CUANVIC	TRABAJO	ACTAYUDA	HORTRASA	RATMEH	HORMAS	RATMAH	AUNOTRA	PORNOT	BUSTRASA	BUSTRAMA	SITIOS	AMIGOS	DIRECTO	PRENSA	AGEPU	AGEPRI	TRESNE	TIEMBUS	MOTNOBUS	DESEATRA	CONDINA	TRABANT	MOTNOTRA	TIEMNOT	RAMA	GRUPO	CATETRAB	PERTRABN	NPERTRA	NUMTRAB	ESTABIL	HORTRAHP	HORTRAHS	HORTRAHO	RAMAS	GRUPOS	CATES	INGPAT	PAT	RETPAT	INGASA	RETASA	INGASA1	ASA	INGASA2	INGSEC	SEC	RETSEC	INV	INGINV	JUB	INGJUB	OTR	INGOTR	BON	INGBON	NOV	DIC	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	VIVEFE	INGRL	SECINS	SUBEQU	FEXP	CONDACT	PEAMSIU
3	2	1	180757	999	002	02	1	1	3	3	1	3	18	1	3	6	2	1	2	1	 	1	 	 	18	1	 	50	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2029	7422	2	1	27	3	2	50	 	 	0	0	 	 	 	0	30	0	30	2	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	009	30	0	689	198,181224	2	1
3	2	1	180757	999	002	03	1	1	1	4	1	1	54	2	1	 	 	2	2	1	 	1	 	 	54	1	 	16	1	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5252	5230	5	1	1	3	 	20	 	 	0	0	 	200	2	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	013	200	1	600	198,181224	4	2
3	2	1	180757	999	002	03	1	1	2	4	1	3	32	1	3	6	2	1	2	1	 	1	 	 	32	1	 	40	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2029	7422	2	1	17	3	4	40	 	 	0	0	 	 	 	0	72	0	72	2	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	013	72	0	255	198,181224	2	1
3	2	1	180757	999	002	03	1	1	3	4	1	3	25	1	3	6	2	1	2	1	 	1	 	 	25	1	 	40	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2029	7422	5	1	1	3	 	40	 	 	0	0	 	64	2	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	013	64	1	337	198,181224	4	2
3	2	1	180757	999	002	03	1	1	4	4	1	3	22	1	3	6	2	1	2	1	 	1	 	 	22	1	 	40	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5020	7231	2	1	7	3	3	40	 	 	0	0	 	 	 	0	62	0	62	2	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	013	62	0	358	198,181224	2	1
3	2	1	180757	999	002	04	1	1	1	3	1	1	31	1	4	3	2	1	2	1	 	1	 	 	31	1	 	70	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	113	9211	8	1	5	3	4	70	 	 	0	0	 	 	 	0	20	0	20	1	10	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	020	30	1	689	198,181224	2	3
3	2	1	180757	999	002	04	1	1	2	3	1	2	27	2	3	6	2	1	2	1	 	1	 	 	27	1	 	20	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	113	9211	8	1	3	3	4	20	 	 	0	0	 	 	 	0	12	0	12	2	0	0	 	 	2	0	2	0	2	 	1	10	1	1	1	3	3	1	3	1	3	1	1	3	020	12	1	0	198,181224	1	3
3	2	1	180757	999	002	04	1	1	3	3	1	3	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	020	 	0	0	198,181224	8	 
3	2	1	180757	999	002	05	1	1	1	4	1	1	67	1	3	2	2	1	2	1	 	1	 	 	67	1	 	35	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6130	10	1	4	4	 	38	25	 	5020	9142	5	150	2	0	0	0	0	 	0	60	2	 	1	20	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	017	210	0	0	198,181224	1	3
3	2	1	180757	999	002	05	1	1	2	4	1	2	69	2	1	 	 	2	2	1	 	1	 	 	69	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	6	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	017	0	0	0	198,181224	7	 
3	2	1	180757	999	002	05	1	1	3	4	1	3	30	2	4	3	2	1	2	1	 	1	 	 	30	1	 	60	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	10	1	2	3	 	65	 	 	0	0	 	36	1	30	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	017	66	0	317	198,181224	2	3
3	2	1	180757	999	002	05	1	1	4	4	1	3	21	2	4	6	2	1	2	1	 	1	 	 	21	1	 	60	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	10	1	2	3	 	65	 	 	0	0	 	36	1	20	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	017	56	0	420	198,181224	2	3
3	2	1	180757	999	002	06	1	1	1	7	1	1	43	1	4	6	2	1	1	2	180758	1	 	 	43	1	 	35	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	113	6210	10	1	1	3	 	35	 	 	0	0	 	40	1	8	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	031	48	0	125	198,181224	3	3
3	2	1	180757	999	002	06	1	1	2	7	1	2	38	2	3	6	2	1	1	2	180750	1	 	 	38	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	5	 	6	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	031	0	0	0	198,181224	7	 
3	2	1	180757	999	002	06	1	1	3	7	1	3	15	2	4	3	1	1	1	2	180150	1	 	 	15	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	5	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	031	0	0	0	198,181224	7	 
3	2	1	180757	999	002	06	1	1	4	7	1	3	14	1	4	2	1	1	1	2	180750	1	 	 	14	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	5	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	031	0	0	0	198,181224	7	 
3	2	1	180757	999	002	06	1	1	5	7	1	3	5	2	3	 	1	 	 	2	180750	1	 	 	5	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	031	 	0	0	198,181224	8	 
3	2	1	180757	999	002	06	1	1	6	7	1	3	4	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	031	 	0	0	198,181224	8	 
3	2	1	180757	999	002	06	1	1	7	7	1	5	83	2	2	1	2	1	1	1	 	1	 	 	83	1	 	20	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	122	6124	10	1	1	3	 	20	 	 	0	0	 	200	1	20	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	031	220	0	500	198,181224	3	3
3	2	1	180757	999	002	07	1	1	1	2	1	1	79	1	1	 	 	2	1	1	 	1	 	 	79	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	7	 	7	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	035	0	0	0	198,181224	7	 
3	2	1	180757	999	002	07	1	1	2	2	1	2	82	2	1	 	 	2	2	1	 	1	 	 	82	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	7	 	7	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	035	0	0	0	198,181224	7	 
3	2	1	180757	999	002	08	1	1	1	4	1	1	60	1	3	4	2	1	1	2	180752	2	1	180752	30	1	 	48	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	10	1	2	3	 	48	 	 	0	0	 	40	2	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	048	40	0	586	198,181224	2	3
3	2	1	180757	999	002	08	1	1	2	4	1	2	58	2	3	6	2	1	2	1	 	1	 	 	58	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	6	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	048	0	0	0	198,181224	7	 
3	2	1	180757	999	002	08	1	1	3	4	1	3	28	1	5	3	2	1	2	1	 	1	 	 	28	1	 	48	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	11	1	2	3	 	48	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	1	1	1	1	3	3	3	3	048	0	0	0	198,181224	0	3
3	2	1	180757	999	002	08	1	1	4	4	1	3	16	2	4	4	1	1	2	1	 	1	 	 	16	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	6	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	048	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	1	1	11	1	1	76	2	3	6	2	1	2	1	 	1	 	 	76	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	7	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	1	2	11	1	3	51	1	3	6	2	1	2	1	 	1	 	 	51	1	 	77	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	10	1	4	3	 	75	 	 	0	0	 	40	2	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	046	40	0	586	198,181224	2	3
3	2	1	180757	999	002	09	1	1	3	11	1	4	42	2	4	3	2	1	2	1	 	1	 	 	42	1	 	77	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	11	1	4	3	 	75	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	046	0	0	0	198,181224	0	3
3	2	1	180757	999	002	09	1	1	4	11	1	6	17	2	4	5	1	1	2	1	 	1	 	 	17	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	1	5	11	1	6	15	1	4	2	1	1	2	1	 	1	 	 	15	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	1	6	11	1	6	13	2	4	1	1	1	2	1	 	1	 	 	13	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	1	7	11	1	6	11	2	3	5	1	1	2	1	 	1	 	 	11	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	1	8	11	1	6	8	1	3	2	1	 	 	1	 	1	 	 	8	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	 	0	0	198,181224	8	 
3	2	1	180757	999	002	09	1	1	9	11	1	6	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	046	 	0	0	198,181224	8	 
3	2	1	180757	999	002	09	1	1	10	11	1	3	26	2	1	 	 	2	2	1	 	1	 	 	26	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	7	 	7	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	09	1	2	1	11	1	9	15	1	1	 	 	2	2	2	140150	2	1	170150	10	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	7	 	7	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	046	0	0	0	198,181224	7	 
3	2	1	180757	999	002	10	1	1	1	6	1	1	31	1	3	6	2	1	1	1	 	1	 	 	31	1	 	55	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2029	7422	2	1	20	3	3	55	 	 	0	0	 	 	 	0	40	0	40	2	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	052	40	0	586	198,181224	2	1
3	2	1	180757	999	002	10	1	1	2	6	1	2	39	2	3	6	2	1	1	1	 	1	 	 	39	1	 	35	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9309	7432	5	1	1	3	 	35	 	 	0	0	 	5	2	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	3	3	1	1	1	1	1	052	5	1	0	198,181224	4	2
3	2	1	180757	999	002	10	1	1	3	6	1	3	9	1	3	6	1	 	 	2	180150	1	 	 	9	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	6	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	052	 	0	0	198,181224	8	 
3	2	1	180757	999	002	10	1	1	4	6	1	3	7	1	3	2	1	 	 	2	180150	1	 	 	7	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	6	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	052	 	0	0	198,181224	8	 
3	2	1	180757	999	002	10	1	1	5	6	1	3	5	2	3	 	1	 	 	2	180150	1	 	 	5	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	6	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	052	 	0	0	198,181224	8	 
3	2	1	180757	999	002	10	1	1	6	6	1	3	0	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	052	 	0	0	198,181224	8	 
3	2	1	180757	999	002	11	1	1	1	1	1	1	75	2	3	5	2	1	1	1	 	1	 	 	75	1	 	20	1	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	122	6124	10	1	1	3	 	20	 	 	0	0	 	20	1	10	0	0	0	 	0	0	 	 	2	0	1	3	2	 	1	6	1	1	1	1	1	1	1	1	1	1	1	1	056	30	0	500	198,181224	3	3
3	2	1	180757	999	002	12	4	1	1	2	1	1	43	2	3	6	2	1	2	1	 	1	 	 	43	1	 	48	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	113	6210	10	1	1	3	 	48	 	 	0	0	 	16	2	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	1	10	1	1	1	1	1	1	1	1	1	1	1	1	106	16	0	834	198,181224	2	3
3	2	1	180757	999	002	12	4	1	2	2	1	3	5	2	1	 	 	 	 	1	 	1	 	 	5	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	106	 	0	0	198,181224	8	 
3	2	1	180757	999	008	01	1	1	1	2	1	1	76	2	3	6	2	1	1	1	 	1	 	 	76	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	4	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	1	40	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	007	0	0	0	186,093313	7	 
3	2	1	180757	999	008	01	1	1	2	2	1	3	30	2	3	6	2	1	2	1	 	1	 	 	30	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	7	 	7	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	007	0	0	0	186,093313	7	 
3	2	1	180757	999	008	02	1	1	1	7	1	1	45	1	3	3	2	1	2	1	 	1	 	 	45	1	 	20	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	8	1	4	3	4	40	 	 	0	0	 	 	 	0	32	0	32	2	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	012	32	1	0	186,093313	1	3
3	2	1	180757	999	008	02	1	1	2	7	1	2	30	2	3	6	2	1	2	1	 	1	 	 	30	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	7	 	6	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	1	10	3	3	3	3	3	3	3	3	3	3	3	3	012	0	0	0	186,093313	7	 
3	2	1	180757	999	008	02	1	1	3	7	1	3	11	2	3	5	1	1	2	1	 	1	 	 	11	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	012	0	0	0	186,093313	7	 
3	2	1	180757	999	008	02	1	1	4	7	1	3	10	1	3	4	1	1	2	1	 	1	 	 	10	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	012	0	0	0	186,093313	7	 
3	2	1	180757	999	008	02	1	1	5	7	1	3	8	1	3	3	1	 	 	1	 	1	 	 	8	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	012	 	0	0	186,093313	8	 
3	2	1	180757	999	008	02	1	1	6	7	1	3	7	2	3	1	1	 	 	1	 	1	 	 	7	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	012	 	0	0	186,093313	8	 
3	2	1	180757	999	008	02	1	1	7	7	1	3	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	012	 	0	0	186,093313	8	 
3	2	1	180757	999	008	03	1	1	1	8	1	1	33	1	3	2	2	1	2	1	 	1	 	 	33	1	 	48	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	10	1	4	4	 	20	36	 	3610	7422	2	40	2	0	0	0	0	 	0	40	2	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	021	80	0	172	186,093313	2	3
3	2	1	180757	999	008	03	1	1	2	8	1	2	32	2	3	5	2	1	2	2	180753	2	1	180753	28	1	 	28	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	11	1	4	3	 	28	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	021	0	0	0	186,093313	1	3
3	2	1	180757	999	008	03	1	1	3	8	1	3	14	1	4	1	1	1	2	1	 	1	 	 	14	1	 	28	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	11	1	4	3	 	28	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	021	0	0	0	186,093313	1	3
3	2	1	180757	999	008	03	1	1	4	8	1	3	12	1	3	6	2	1	2	1	 	1	 	 	12	1	 	40	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	111	6210	11	1	4	3	 	40	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	021	0	0	0	186,093313	0	3
3	2	1	180757	999	008	03	1	1	5	8	1	3	9	2	3	4	1	 	 	1	 	1	 	 	9	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	021	 	0	0	186,093313	8	 
3	2	1	180757	999	008	03	1	1	6	8	1	3	8	1	3	2	1	 	 	1	 	1	 	 	8	2	12	 	 	 	 	2	 	2	2	 	 	 	 	 	 	 	 	8	 	5	 	 	 	0	0	 	 	 	 	 	 	 	 	0	0	 	 	 	0	0	0	0	 	0	0	 	 	2	0	2	0	2	 	2	0	3	3	3	3	3	3	3	3	3	3	3	3	021	 	0	0	186,093313	8	 
3	2	1	180757	999	008	03	1	1	7	8	1	3	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	021	 	0	0	186,093313	8	 
3	2	1	180757	999	008	03	1	1	8	8	1	3	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	021	 	0	0	186,093313	8	 
3	2	1	180757	999	008	04	1	1	1	6	1	1	36	1	3	3	2	1	1	1	 	2	1	160150	20	1	 	70	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	121	6121	8	1	5	3	4	70	 	 	0	0	 	 	 	0	20	1	21	2	0	0	 	 	2	0	2	0	2	 	2	0	1	1	1	1	1	1	1	1	1	1	1	1	025	21	1	783	186,093313	2	3
3	2	1	180757	999	008	04	1	1	2	6	1	2	30	2	4	1	2	1	1	1	 	2	1	120150	16	1	 	60	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	110	6210	8	1	5	3	4	60	 	 	0	0	 	 	 	0	22	4	26	1	10	0	 	 	2	0	2	0	2	 	1	10	1	1	1	1	1	1	1	1	1	1	1	1	025	36	1	627	186,093313	2	3
